time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries,state
2020-04-05,16069,971,15828,231,15,,massachusetts
2020-04-06,17989,1920,17719,260,29,,massachusetts
2020-04-07,19997,2008,19631,356,96,,massachusetts
2020-04-08,21856,1859,21413,433,77,,massachusetts
2020-04-09,23823,1967,23310,503,70,,massachusetts
2020-04-10,25867,2044,25258,599,96,,massachusetts
2020-04-11,27158,1291,25743,686,87,,massachusetts
2020-04-12,28088,930,26603,756,70,,massachusetts
2020-04-13,30098,2010,28525,844,88,,massachusetts
2020-04-14,32958,2860,31272,957,113,,massachusetts
2020-04-15,35544,2586,33707,1108,151,,massachusetts
2020-04-16,37920,2376,28557,1245,137,,massachusetts
2020-04-17,40897,2977,31375,1404,159,,massachusetts
2020-04-18,42372,1475,32111,1560,156,,massachusetts
2020-04-19,43458,1086,32463,1706,146,,massachusetts
2020-04-20,46139,2681,34448,1809,103,,massachusetts
2020-04-21,48314,2175,35873,1961,152,,massachusetts
2020-04-22,51008,2694,37743,2182,221,,massachusetts
2020-04-23,53403,2395,39352,2360,178,,massachusetts
2020-04-24,55675,2272,40815,2556,196,,massachusetts
2020-04-25,57163,1488,41511,2730,174,,massachusetts
2020-04-26,58008,845,41564,2899,169,,massachusetts
2020-04-27,60128,2120,42952,3003,104,,massachusetts
2020-04-28,62226,2098,44267,3153,150,,massachusetts
2020-04-29,64407,2181,45558,3405,252,,massachusetts
2020-04-30,66443,2036,46794,3562,157,,massachusetts
2020-05-01,68516,2073,48074,3716,154,,massachusetts
2020-05-02,69542,1026,48326,3846,130,,massachusetts
2020-05-03,70275,733,48261,4004,158,,massachusetts
2020-05-04,72146,1871,49401,4090,86,,massachusetts
2020-05-05,73876,1730,50368,4212,122,,massachusetts
2020-05-06,75569,1693,51207,4420,208,,massachusetts
2020-05-07,77242,1673,52106,4552,132,,massachusetts
2020-05-08,78699,1457,52123,4702,150,,massachusetts
2020-05-09,79387,688,52399,4840,138,,massachusetts
2020-05-10,79771,384,52644,4979,139,,massachusetts
2020-05-11,81078,1307,53822,5108,129,,massachusetts
2020-05-12,82528,1450,55239,5141,33,,massachusetts
2020-05-13,83840,1312,50713,5315,174,,massachusetts
2020-05-14,85152,1312,51858,5482,167,,massachusetts
2020-05-15,86255,1103,52851,5592,110,,massachusetts
2020-05-16,86908,653,53391,5705,113,,massachusetts
2020-05-17,87274,366,53665,5797,92,,massachusetts
2020-05-18,88592,1318,54918,5862,65,,massachusetts
2020-05-19,89677,1085,55927,5938,76,,massachusetts
2020-05-20,90699,1022,56821,6066,128,,massachusetts
2020-05-21,91680,981,51693,6148,82,,massachusetts
2020-05-22,92551,871,51129,6228,80,,massachusetts
2020-05-23,92952,401,50046,6304,76,,massachusetts
2020-05-24,93269,317,48830,6372,68,,massachusetts
2020-05-25,93485,216,47478,6416,44,,massachusetts
2020-05-26,94367,882,46719,6473,57,,massachusetts
2020-05-27,95066,699,45696,6547,74,,massachusetts
2020-05-28,95713,647,44536,6640,93,,massachusetts
2020-05-29,96258,545,43186,6718,78,,massachusetts
2020-05-30,96535,277,43413,6768,50,,massachusetts
2020-05-31,96702,167,43502,6846,78,,massachusetts
2020-06-01,97212,510,43864,6994,148,,massachusetts
2020-06-02,97665,453,44267,7044,50,,massachusetts
2020-06-03,97915,250,12696,7111,67,,massachusetts
2020-06-04,98341,426,13073,7160,49,,massachusetts
2020-06-05,98757,416,13455,7194,34,,massachusetts
2020-06-06,99180,423,13824,7248,54,,massachusetts
2020-06-07,99695,515,14312,7275,27,,massachusetts
2020-06-08,99961,266,14541,7312,37,,massachusetts
2020-06-09,100164,203,14689,7367,55,,massachusetts
2020-06-10,100376,212,8342,7413,46,,massachusetts
2020-06-11,100587,211,8515,7451,38,,massachusetts
2020-06-12,100941,354,8823,7497,46,,massachusetts
2020-06-13,101255,314,9099,7535,38,,massachusetts
2020-06-14,101519,264,9315,7583,48,,massachusetts
2020-06-15,101734,215,9507,7606,23,,massachusetts
2020-06-16,101803,69,9558,7624,18,,massachusetts
2020-06-17,101963,160,5545,7693,69,,massachusetts
2020-06-18,102148,185,5694,7729,36,,massachusetts
2020-06-19,102352,204,5868,7759,30,,massachusetts
2020-06-20,102508,156,5996,7787,28,,massachusetts
2020-06-21,102734,226,6192,7817,30,,massachusetts
2020-06-22,102846,112,6288,7833,16,,massachusetts
2020-06-23,102986,140,6412,7849,16,,massachusetts
2020-06-24,103179,193,3878,7897,48,,massachusetts
2020-06-25,103298,119,3972,7922,25,,massachusetts
2020-06-26,103464,166,4088,7972,50,,massachusetts
2020-06-27,103616,152,4212,8000,28,,massachusetts
2020-06-28,103925,309,4502,8019,19,,massachusetts
2020-06-29,104097,172,4639,8054,35,,massachusetts
2020-06-30,104192,95,4734,8054,0,,massachusetts
2020-07-01,104275,83,3037,8081,27,,massachusetts
2020-07-02,104442,167,3165,8120,39,,massachusetts
2020-07-03,104609,167,3315,8137,17,,massachusetts
2020-07-04,104832,223,3515,8160,23,,massachusetts
2020-07-05,105008,176,3680,8171,11,,massachusetts
2020-07-06,105134,126,3791,8186,15,,massachusetts
2020-07-07,105308,174,3950,8201,15,,massachusetts
2020-07-08,105466,158,2887,8232,31,,massachusetts
2020-07-09,105646,180,3042,8257,25,,massachusetts
2020-07-10,105829,183,3197,8285,28,,massachusetts
2020-07-11,105997,168,3351,8299,14,,massachusetts
2020-07-12,106199,202,3538,8314,15,,massachusetts
2020-07-13,106376,177,3709,8320,6,,massachusetts
2020-07-14,106548,172,3870,8331,11,,massachusetts
2020-07-15,106756,208,3008,8358,27,,massachusetts
2020-07-16,106923,167,3164,8369,11,,massachusetts
2020-07-17,107070,147,3290,8390,21,,massachusetts
2020-07-18,107306,236,3509,8407,17,,massachusetts
2020-07-19,107498,192,3689,8419,12,,massachusetts
2020-07-20,107746,248,3936,8420,1,,massachusetts
2020-07-21,107954,208,4127,8437,17,,massachusetts
2020-07-22,108162,208,3255,8455,18,,massachusetts
2020-07-23,108378,216,3455,8471,16,,massachusetts
2020-07-24,108672,294,3735,8485,14,,massachusetts
2020-07-25,108927,255,3978,8497,12,,massachusetts
2020-07-26,109161,234,4193,8516,19,,massachusetts
2020-07-27,109466,305,4491,8523,7,,massachusetts
2020-07-28,109680,214,4690,8538,15,,massachusetts
2020-07-29,109875,195,3713,8567,29,,massachusetts
2020-07-30,110264,389,4087,8582,15,,massachusetts
2020-07-31,110573,309,4382,8596,14,,massachusetts
2020-08-01,110971,398,4763,8613,17,,massachusetts
2020-08-02,111281,310,5062,8624,11,,massachusetts
2020-08-03,111649,368,5420,8634,10,,massachusetts
2020-08-04,111832,183,5594,8643,9,,massachusetts
2020-08-05,112297,465,4631,8645,2,,massachusetts
2020-08-06,112659,362,4961,8677,32,,massachusetts
2020-08-07,112834,175,5118,8695,18,,massachusetts
2020-08-08,113170,336,5442,8707,12,,massachusetts
2020-08-09,113498,328,5756,8721,14,,massachusetts
2020-08-10,113807,309,6060,8726,5,,massachusetts
2020-08-11,114029,222,6272,8736,10,,massachusetts
2020-08-12,114343,314,5103,8754,18,,massachusetts
2020-08-13,114590,247,5329,8775,21,,massachusetts
2020-08-14,114933,343,5658,8789,14,,massachusetts
2020-08-15,115148,215,5859,8803,14,,massachusetts
2020-08-16,115528,380,6228,8814,11,,massachusetts
2020-08-17,115847,319,6543,8818,4,,massachusetts
2020-08-18,116061,214,6751,8824,6,,massachusetts
2020-08-19,116259,198,5202,8852,28,,massachusetts
2020-08-20,116539,280,5470,8864,12,,massachusetts
2020-08-21,116818,279,5736,8877,13,,massachusetts
2020-08-22,117269,451,6167,8897,20,,massachusetts
2020-08-23,117395,126,6280,8910,13,,massachusetts
2020-08-24,117984,589,6855,8924,14,,massachusetts
2020-08-25,118358,374,7217,8936,12,,massachusetts
2020-08-26,118706,348,5824,8962,26,,massachusetts
2020-08-27,119076,370,6174,8982,20,,massachusetts
2020-08-28,119546,470,6628,8998,16,,massachusetts
2020-08-29,119990,444,7060,9010,12,,massachusetts
2020-08-30,120183,193,7240,9023,13,,massachusetts
2020-08-31,120487,304,7533,9034,11,,massachusetts
2020-09-01,120843,356,7885,9038,4,,massachusetts
2020-09-02,121131,288,8151,9060,22,,massachusetts
2020-09-03,121546,415,8549,9077,17,,massachusetts
2020-09-04,121758,212,6889,9100,23,,massachusetts
2020-09-05,122196,438,7311,9116,16,,massachusetts
2020-09-06,122562,366,7668,9125,9,,massachusetts
2020-09-07,122791,229,7889,9133,8,,massachusetts
2020-09-08,122962,171,8052,9141,8,,massachusetts
2020-09-09,123143,181,6496,9146,5,,massachusetts
2020-09-10,123546,403,6879,9166,20,,massachusetts
2020-09-11,123986,440,7305,9180,14,,massachusetts
2020-09-12,124540,554,7843,9196,16,,massachusetts
2020-09-13,124826,286,8115,9210,14,,massachusetts
2020-09-14,125080,254,8360,9219,9,,massachusetts
2020-09-15,125393,313,8667,9225,6,,massachusetts
2020-09-16,125699,306,7057,9245,20,,massachusetts
2020-09-17,126128,429,7471,9260,15,,massachusetts
2020-09-18,126582,454,7916,9269,9,,massachusetts
2020-09-19,127181,599,8489,9295,26,,massachusetts
2020-09-20,127540,359,8833,9310,15,,massachusetts
2020-09-21,127796,256,9082,9317,7,,massachusetts
2020-09-22,127969,173,9244,9328,11,,massachusetts
2020-09-23,128512,543,7686,9347,19,,massachusetts
2020-09-24,128993,481,8152,9362,15,,massachusetts
2020-09-25,129481,488,8629,9373,11,,massachusetts
2020-09-26,130050,569,9180,9391,18,,massachusetts
2020-09-27,130642,592,9759,9404,13,,massachusetts
2020-09-28,131072,430,10178,9415,11,,massachusetts
2020-09-29,131584,512,10682,9423,8,,massachusetts
2020-09-30,132116,532,8892,9456,33,,massachusetts
2020-10-01,132870,754,9622,9480,24,,massachusetts
2020-10-02,133631,761,10373,9490,10,,massachusetts
2020-10-03,134303,672,11028,9507,17,,massachusetts
2020-10-04,134947,644,11669,9510,3,,massachusetts
2020-03-12,2,0,2,0,0,,vermont
2020-03-13,2,0,2,0,0,,vermont
2020-03-14,5,3,5,0,0,,vermont
2020-03-15,8,3,8,0,0,,vermont
2020-03-16,12,4,12,0,0,,vermont
2020-03-17,12,0,12,0,0,,vermont
2020-03-18,19,7,19,0,0,,vermont
2020-03-19,22,3,22,0,0,,vermont
2020-03-20,29,7,27,2,0,,vermont
2020-03-21,49,20,47,2,0,,vermont
2020-03-22,52,3,50,2,0,,vermont
2020-03-23,75,23,70,5,3,,vermont
2020-03-24,95,20,88,7,2,,vermont
2020-03-25,123,28,115,8,1,,vermont
2020-03-26,158,35,149,9,1,,vermont
2020-03-27,184,26,174,10,1,,vermont
2020-03-28,211,27,199,12,2,,vermont
2020-03-29,235,24,223,12,0,,vermont
2020-03-30,256,21,244,12,0,,vermont
2020-03-31,293,37,280,13,1,,vermont
2020-04-01,321,28,305,16,3,,vermont
2020-04-02,338,17,321,17,1,,vermont
2020-04-03,389,51,372,17,0,,vermont
2020-04-04,461,72,441,20,3,,vermont
2020-04-05,512,51,490,22,2,,vermont
2020-04-06,543,31,520,23,1,,vermont
2020-04-07,575,32,552,23,0,,vermont
2020-04-08,605,30,582,23,0,,vermont
2020-04-09,628,23,605,23,0,,vermont
2020-04-10,679,51,655,24,1,,vermont
2020-04-11,711,32,686,25,1,,vermont
2020-04-12,727,16,700,27,2,,vermont
2020-04-13,748,21,720,28,1,,vermont
2020-04-14,752,4,723,29,1,,vermont
2020-04-15,759,7,729,30,1,,vermont
2020-04-16,768,9,733,35,5,,vermont
2020-04-17,779,11,744,35,0,,vermont
2020-04-18,803,24,765,38,3,,vermont
2020-04-19,812,9,774,38,0,,vermont
2020-04-20,816,4,778,38,0,,vermont
2020-04-21,818,2,778,40,2,,vermont
2020-04-22,823,5,783,40,0,,vermont
2020-04-23,825,2,782,43,3,,vermont
2020-04-24,827,2,783,44,1,,vermont
2020-04-25,843,16,797,46,2,,vermont
2020-04-26,851,8,805,46,0,,vermont
2020-04-27,855,4,808,47,1,,vermont
2020-04-28,862,7,815,47,0,,vermont
2020-04-29,862,0,815,47,0,,vermont
2020-04-30,866,4,817,49,2,,vermont
2020-05-01,879,13,829,50,1,,vermont
2020-05-02,886,7,835,51,1,,vermont
2020-05-03,897,11,845,52,1,,vermont
2020-05-04,902,5,850,52,0,,vermont
2020-05-05,907,5,855,52,0,,vermont
2020-05-06,908,1,150,52,0,,vermont
2020-05-07,916,8,145,53,1,,vermont
2020-05-08,919,3,129,53,0,,vermont
2020-05-09,921,2,124,53,0,,vermont
2020-05-10,927,6,97,53,0,,vermont
2020-05-11,927,0,89,53,0,,vermont
2020-05-12,927,0,87,53,0,,vermont
2020-05-13,929,2,87,53,0,,vermont
2020-05-14,932,3,87,53,0,,vermont
2020-05-15,933,1,84,53,0,,vermont
2020-05-16,934,1,77,53,0,,vermont
2020-05-17,940,6,76,54,1,,vermont
2020-05-18,940,0,71,54,0,,vermont
2020-05-19,944,4,70,54,0,,vermont
2020-05-20,944,0,66,54,0,,vermont
2020-05-21,950,6,69,54,0,,vermont
2020-05-22,952,2,64,54,0,,vermont
2020-05-23,954,2,63,54,0,,vermont
2020-05-24,956,2,63,54,0,,vermont
2020-05-25,962,6,65,54,0,,vermont
2020-05-26,967,5,65,54,0,,vermont
2020-05-27,971,4,68,54,0,,vermont
2020-05-28,974,3,64,55,1,,vermont
2020-05-29,975,1,61,55,0,,vermont
2020-05-30,977,2,57,55,0,,vermont
2020-05-31,981,4,53,55,0,,vermont
2020-06-01,983,2,48,55,0,,vermont
2020-06-02,988,5,53,55,0,,vermont
2020-06-03,990,2,55,55,0,,vermont
2020-06-04,1026,36,90,55,0,,vermont
2020-06-05,1027,1,90,55,0,,vermont
2020-06-06,1046,19,103,55,0,,vermont
2020-06-07,1063,17,118,55,0,,vermont
2020-06-08,1075,12,130,55,0,,vermont
2020-06-09,1084,9,139,55,0,,vermont
2020-06-10,1095,11,137,55,0,,vermont
2020-06-11,1110,15,152,55,0,,vermont
2020-06-12,1119,9,157,55,0,,vermont
2020-06-13,1125,6,163,55,0,,vermont
2020-06-14,1127,2,163,55,0,,vermont
2020-06-15,1128,1,161,55,0,,vermont
2020-06-16,1131,3,162,55,0,,vermont
2020-06-17,1131,0,161,55,0,,vermont
2020-06-18,1135,4,162,56,1,,vermont
2020-06-19,1144,9,171,56,0,,vermont
2020-06-20,1147,3,171,56,0,,vermont
2020-06-21,1159,12,181,56,0,,vermont
2020-06-22,1163,4,181,56,0,,vermont
2020-06-23,1164,1,182,56,0,,vermont
2020-06-24,1184,20,198,56,0,,vermont
2020-06-25,1191,7,197,56,0,,vermont
2020-06-26,1198,7,201,56,0,,vermont
2020-06-27,1200,2,198,56,0,,vermont
2020-06-28,1202,2,200,56,0,,vermont
2020-06-29,1208,6,203,56,0,,vermont
2020-06-30,1208,0,199,56,0,,vermont
2020-07-01,1210,2,193,56,0,,vermont
2020-07-02,1227,17,210,56,0,,vermont
2020-07-03,1236,9,213,56,0,,vermont
2020-07-04,1238,2,183,56,0,,vermont
2020-07-05,1249,11,186,56,0,,vermont
2020-07-06,1251,2,173,56,0,,vermont
2020-07-07,1254,3,159,56,0,,vermont
2020-07-08,1256,2,151,56,0,,vermont
2020-07-09,1272,16,162,56,0,,vermont
2020-07-10,1277,5,155,56,0,,vermont
2020-07-11,1283,6,161,56,0,,vermont
2020-07-12,1296,13,151,56,0,,vermont
2020-07-13,1301,5,149,56,0,,vermont
2020-07-14,1305,4,150,56,0,,vermont
2020-07-15,1318,13,158,56,0,,vermont
2020-07-16,1325,7,158,56,0,,vermont
2020-07-17,1334,9,157,56,0,,vermont
2020-07-18,1338,4,157,56,0,,vermont
2020-07-19,1350,12,157,56,0,,vermont
2020-07-20,1360,10,165,56,0,,vermont
2020-07-21,1366,6,162,56,0,,vermont
2020-07-22,1366,0,158,56,0,,vermont
2020-07-23,1377,11,165,56,0,,vermont
2020-07-24,1385,8,152,56,0,,vermont
2020-07-25,1396,11,158,56,0,,vermont
2020-07-26,1400,4,158,56,0,,vermont
2020-07-27,1402,2,156,56,0,,vermont
2020-07-28,1405,3,155,56,0,,vermont
2020-07-29,1406,1,151,56,0,,vermont
2020-07-30,1407,1,143,57,1,,vermont
2020-07-31,1414,7,146,57,0,,vermont
2020-08-01,1421,7,133,57,0,,vermont
2020-08-02,1426,5,131,57,0,,vermont
2020-08-03,1427,1,130,57,0,,vermont
2020-08-04,1431,4,125,57,0,,vermont
2020-08-05,1436,5,125,57,0,,vermont
2020-08-06,1445,9,129,58,1,,vermont
2020-08-07,1448,3,130,58,0,,vermont
2020-08-08,1454,6,124,58,0,,vermont
2020-08-09,1459,5,122,58,0,,vermont
2020-08-10,1462,3,122,58,0,,vermont
2020-08-11,1472,10,119,58,0,,vermont
2020-08-12,1478,6,118,58,0,,vermont
2020-08-13,1484,6,116,58,0,,vermont
2020-08-14,1501,17,122,58,0,,vermont
2020-08-15,1509,8,119,58,0,,vermont
2020-08-16,1515,6,120,58,0,,vermont
2020-08-17,1527,12,126,58,0,,vermont
2020-08-18,1530,3,125,58,0,,vermont
2020-08-19,1533,3,121,58,0,,vermont
2020-08-20,1537,4,123,58,0,,vermont
2020-08-21,1541,4,125,58,0,,vermont
2020-08-22,1553,12,129,58,0,,vermont
2020-08-23,1557,4,128,58,0,,vermont
2020-08-24,1566,9,128,58,0,,vermont
2020-08-25,1572,6,128,58,0,,vermont
2020-08-26,1577,5,131,58,0,,vermont
2020-08-27,1586,9,132,58,0,,vermont
2020-08-28,1589,3,131,58,0,,vermont
2020-08-29,1605,16,134,58,0,,vermont
2020-08-30,1616,11,137,58,0,,vermont
2020-08-31,1624,8,141,58,0,,vermont
2020-09-01,1635,11,145,58,0,,vermont
2020-09-02,1637,2,146,58,0,,vermont
2020-09-03,1637,0,143,58,0,,vermont
2020-09-04,1642,5,143,58,0,,vermont
2020-09-05,1647,5,138,58,0,,vermont
2020-09-06,1648,1,134,58,0,,vermont
2020-09-07,1651,3,128,58,0,,vermont
2020-09-08,1654,3,131,58,0,,vermont
2020-09-09,1656,2,130,58,0,,vermont
2020-09-10,1660,4,122,58,0,,vermont
2020-09-11,1668,8,117,58,0,,vermont
2020-09-12,1677,9,123,58,0,,vermont
2020-09-13,1684,7,121,58,0,,vermont
2020-09-14,1696,12,129,58,0,,vermont
2020-09-15,1702,6,120,58,0,,vermont
2020-09-16,1702,0,114,58,0,,vermont
2020-09-17,1705,3,114,58,0,,vermont
2020-09-18,1706,1,112,58,0,,vermont
2020-09-19,1710,4,111,58,0,,vermont
2020-09-20,1715,5,109,58,0,,vermont
2020-09-21,1719,4,104,58,0,,vermont
2020-09-22,1721,2,106,58,0,,vermont
2020-09-23,1722,1,99,58,0,,vermont
2020-09-24,1724,2,100,58,0,,vermont
2020-09-25,1731,7,97,58,0,,vermont
2020-09-26,1739,8,101,58,0,,vermont
2020-09-27,1742,3,100,58,0,,vermont
2020-09-28,1745,3,97,58,0,,vermont
2020-09-29,1749,4,90,58,0,,vermont
2020-09-30,1752,3,88,58,0,,vermont
2020-10-01,1755,3,88,58,0,,vermont
2020-10-02,1768,13,99,58,0,,vermont
2020-10-03,1778,10,104,58,0,,vermont
2020-10-04,1785,7,105,58,0,,vermont
2020-03-12,9,0,8,0,0,,arizona
2020-03-13,9,0,8,0,0,,arizona
2020-03-14,12,3,11,0,0,,arizona
2020-03-15,13,1,12,0,0,,arizona
2020-03-16,18,5,17,0,0,,arizona
2020-03-17,20,2,19,0,0,,arizona
2020-03-18,27,7,26,0,0,,arizona
2020-03-19,45,18,44,0,0,,arizona
2020-03-20,78,33,77,0,0,,arizona
2020-03-21,108,30,106,1,1,,arizona
2020-03-22,152,44,149,2,1,,arizona
2020-03-23,234,82,231,2,0,,arizona
2020-03-24,326,92,318,5,3,,arizona
2020-03-25,401,75,392,6,1,,arizona
2020-03-26,508,107,497,8,2,,arizona
2020-03-27,665,157,649,13,5,,arizona
2020-03-28,773,108,755,15,2,,arizona
2020-03-29,919,146,899,17,2,,arizona
2020-03-30,1157,238,1134,20,3,,arizona
2020-03-31,1289,132,1262,24,4,,arizona
2020-04-01,1413,124,1381,29,5,,arizona
2020-04-02,1598,185,1563,32,3,,arizona
2020-04-03,1769,171,1725,41,9,,arizona
2020-04-04,2019,250,1964,52,11,,arizona
2020-04-05,2269,250,2185,64,12,,arizona
2020-04-06,2456,187,2371,65,1,,arizona
2020-04-07,2575,119,2482,73,8,,arizona
2020-04-08,2726,151,2626,80,7,,arizona
2020-04-09,3018,292,2909,89,9,,arizona
2020-04-10,3112,94,2995,97,8,,arizona
2020-04-11,3393,281,3265,108,11,,arizona
2020-04-12,3539,146,3384,115,7,,arizona
2020-04-13,3702,163,3540,122,7,,arizona
2020-04-14,3806,104,3635,131,9,,arizona
2020-04-15,3962,156,3750,142,11,,arizona
2020-04-16,4234,272,4014,150,8,,arizona
2020-04-17,4507,273,4268,169,19,,arizona
2020-04-18,4719,212,4472,177,8,,arizona
2020-04-19,4929,210,4675,184,7,,arizona
2020-04-20,5064,135,4807,187,3,,arizona
2020-04-21,5251,187,3888,208,21,,arizona
2020-04-22,5459,208,4075,229,21,,arizona
2020-04-23,5769,310,4365,249,20,,arizona
2020-04-24,6045,276,4624,266,17,,arizona
2020-04-25,6280,235,4852,273,7,,arizona
2020-04-26,6526,246,4868,275,2,,arizona
2020-04-27,6716,190,5058,275,0,,arizona
2020-04-28,6948,232,5237,293,18,,arizona
2020-04-29,7202,254,5423,304,11,,arizona
2020-04-30,7648,446,5853,320,16,,arizona
2020-05-01,7962,314,6133,330,10,,arizona
2020-05-02,8364,402,6493,348,18,,arizona
2020-05-03,8640,276,6731,362,14,,arizona
2020-05-04,8919,279,6986,362,0,,arizona
2020-05-05,9305,386,7278,395,33,,arizona
2020-05-06,9707,402,7588,426,31,,arizona
2020-05-07,9945,238,7741,450,24,,arizona
2020-05-08,10526,581,8194,517,67,,arizona
2020-05-09,10960,434,8552,532,15,,arizona
2020-05-10,11119,159,8646,536,4,,arizona
2020-05-11,11380,261,8063,542,6,,arizona
2020-05-12,11736,356,8322,562,20,,arizona
2020-05-13,12176,440,8653,594,32,,arizona
2020-05-14,12674,498,9044,624,30,,arizona
2020-05-15,13169,495,9444,651,27,,arizona
2020-05-16,13631,462,9878,679,28,,arizona
2020-05-17,13937,306,10183,680,1,,arizona
2020-05-18,14170,233,10410,686,6,,arizona
2020-05-19,14566,396,10788,704,18,,arizona
2020-05-20,14897,331,11076,747,43,,arizona
2020-05-21,15315,418,11478,763,16,,arizona
2020-05-22,15608,293,11759,775,12,,arizona
2020-05-23,16039,431,12166,799,24,,arizona
2020-05-24,16339,300,12465,800,1,,arizona
2020-05-25,16561,222,12435,806,6,,arizona
2020-05-26,16783,222,12390,807,1,,arizona
2020-05-27,17262,479,12559,831,24,,arizona
2020-05-28,17763,501,12724,857,26,,arizona
2020-05-29,18465,702,13063,885,28,,arizona
2020-05-30,19255,790,13474,903,18,,arizona
2020-05-31,19936,681,13762,906,3,,arizona
2020-06-01,20123,187,13516,917,11,,arizona
2020-06-02,21250,1127,14545,941,24,,arizona
2020-06-03,22223,973,15478,981,40,,arizona
2020-06-04,22753,530,15993,996,15,,arizona
2020-06-05,24332,1579,17556,1012,16,,arizona
2020-06-06,25451,1119,18645,1042,30,,arizona
2020-06-07,26889,1438,20081,1044,2,,arizona
2020-06-08,27678,789,20867,1047,3,,arizona
2020-06-09,28296,618,21462,1070,23,,arizona
2020-06-10,29852,1556,22906,1095,25,,arizona
2020-06-11,31264,1412,24157,1127,32,,arizona
2020-06-12,32918,1654,25794,1144,17,,arizona
2020-06-13,34458,1540,27295,1183,39,,arizona
2020-06-14,35691,1233,28172,1186,3,,arizona
2020-06-15,36705,1014,29049,1194,8,,arizona
2020-06-16,39097,2392,31280,1219,25,,arizona
2020-06-17,40924,1827,32970,1239,20,,arizona
2020-06-18,43443,2519,35309,1271,32,,arizona
2020-06-19,46689,3246,38514,1312,41,,arizona
2020-06-20,49798,3109,41264,1338,26,,arizona
2020-06-21,52390,2592,43664,1339,1,,arizona
2020-06-22,54586,2196,45663,1342,3,,arizona
2020-06-23,58179,3593,49049,1384,42,,arizona
2020-06-24,59974,1795,50575,1463,79,,arizona
2020-06-25,63030,3056,53401,1490,27,,arizona
2020-06-26,66458,3428,56534,1535,45,,arizona
2020-06-27,70051,3593,59813,1579,44,,arizona
2020-06-28,73908,3857,63394,1588,9,,arizona
2020-06-29,76987,3079,66220,1588,0,,arizona
2020-06-30,79215,2228,68172,1632,44,,arizona
2020-07-01,84092,4877,72657,1720,88,,arizona
2020-07-02,87425,3333,75531,1757,37,,arizona
2020-07-03,91858,4433,79592,1788,31,,arizona
2020-07-04,94553,2695,81845,1805,17,,arizona
2020-07-05,98089,3536,85061,1809,4,,arizona
2020-07-06,101441,3352,87795,1810,1,,arizona
2020-07-07,105094,3653,90907,1927,117,,arizona
2020-07-08,108614,3520,93848,1963,36,,arizona
2020-07-09,112671,4057,97292,2038,75,,arizona
2020-07-10,116892,4221,100957,2082,44,,arizona
2020-07-11,119930,3038,103385,2151,69,,arizona
2020-07-12,122467,2537,105401,2237,86,,arizona
2020-07-13,123824,1357,106325,2245,8,,arizona
2020-07-14,128097,4273,110082,2337,92,,arizona
2020-07-15,131354,3257,112765,2434,97,,arizona
2020-07-16,134613,3259,115437,2492,58,,arizona
